audio_file,text,duration
output\verses\genesis\genesis_16_verse_7.wav,"Yehowa bɔfo lɛ na Hagar yɛ nubu ko he yɛ ŋa lɛ nɔ, yɛ Shur gbɛ lɛ nɔ nubu lɛ he.",7.39
output\verses\genesis\genesis_16_verse_8.wav,"Bɔfo lɛ bi lɛ akɛ, “Hagar! Sarai weyoo, nɛgbɛ ojɛ? Ni nɛgbɛ hu oyaa?” Hagar to he ekɛɛ, “Miijo foi kɛjɛ miwula Sarai ŋɔɔ.”",13.03
output\verses\genesis\genesis_16_verse_9.wav,"Yehowa bɔfo lɛ kɛɛ lɛ akɛ, “Kuu osɛɛ kɛya owula lɛ ŋɔɔ, ni oba ohe shi ohã lɛ.”",8.26
output\verses\genesis\genesis_16_verse_10.wav,"Asaŋ Yehowa bɔfo lɛ kɛɛ Hagar akɛ, “Fa mahã oshwiei afa babaoo bɔ ni anyɛŋ amɛ akane.”",10.33
output\verses\genesis\genesis_16_verse_11.wav,"Yehowa bɔfo lɛ tee nɔ ekɛɛ Hagar akɛ, “Naa, ohiɛ musu ni obaafɔ binuu ni gbɛi ni ooowo lɛ ji Ishmael, ejaakɛ Nyɔŋmɔ ena bɔ ni onaa nɔ ni oyoyro lɛ,",15.72
output\verses\genesis\genesis_16_verse_12.wav,"shi gbekɛ lɛ aaafee enii tamɔ ŋaŋ teji, ekɛ mɔ fɛɛ mɔ aaana, ni mɔ fɛɛ mɔ hu kɛ lɛ aaana, ni ekɛ ewekumɛi efeŋ nɔ ko.”",11.85
output\verses\genesis\genesis_16_verse_13.wav,"Hagar bi ehe akɛ, “Ani mina Nyɔŋmɔ lɛɛlɛŋ ni fɛɛ sɛɛ lɛ mihiɛ kã lolo nɛɛ?” No hewɔ lɛ, etsɛ Yehowa mɔ ni kɛ lɛ wie lɛ akɛ, “Nyɔŋmɔ ni naa mi.”",13.47
output\verses\genesis\genesis_16_verse_14.wav,"Enɛ hewɔ lɛ, atsɛ nɛkɛ bu nɛɛ akɛ, “Beer-lahai-roi”, eshishi ji, “Mɔ ni hiɛ kã ni enaa mi” lɛ nubu. Nubu nɛɛ yɛ Kadesh kɛ Bered teŋ.",13.39
output\verses\genesis\genesis_16_verse_15.wav,"Ni Hagar kɛ Abram fɔ binuu, ni Abram wo ebi ni Hagar fɔ lɛ gbɛi akɛ Ishmael.",7.25
output\verses\genesis\genesis_16_verse_16.wav,Abram eye afii nyɔŋmai kpaanyɔ kɛ ekpaa be ni Hagar kɛ lɛ fɔ Ishmael lɛ.,7.85
output\verses\genesis\genesis_17_verse_1.wav,"Be ni Abram eye afii nyɔŋmai nɛɛhu kɛ nɛɛhu lɛ, Yehowa jie ehe kpo etsɔ̃ɔ lɛ, ni ekɛɛ lɛ akɛ, “Mi ji Nyɔŋmɔ Ofe lɛ, ba ojeŋ yɛ mihiɛ koni shwamɔ ko akahi ohe.",15.06
output\verses\genesis\genesis_17_verse_2.wav,"Mikɛ mikpãŋmɔ lɛ baaŋmɛ mi kɛ bo teŋ, ni mahã oshwiei afa babaoo diɛŋtsɛ.”",6.69
output\verses\genesis\genesis_17_verse_3.wav,"Kɛkɛ ni Abram ŋɔ ehiɛ ebu shi, ni Nyɔŋmɔ kɛɛ lɛ akɛ,",4.99
output\verses\genesis\genesis_17_verse_4.wav,"“Mi kɛ bo miikpãŋ kpãŋmɔ nɛɛ, ni oootsɔ̃ maji pii atsɛ.",5.62
output\verses\genesis\genesis_17_verse_5.wav,"Atsɛŋ bo Abram dɔŋŋ, shi moŋ aaatsɛ bo Abraham, ejaakɛ mahã ofee maji pii atsɛ.",9.11
output\verses\genesis\genesis_17_verse_6.wav,"Mahã owo shwiei babaoo diɛŋtsɛ, ni mahã majimaji ajɛ omli ni maŋtsɛmɛi aaajɛ omli.",9.09
output\verses\genesis\genesis_17_verse_7.wav,"“Mahã mikpãŋmɔ ni kã mi kɛ bo teŋ lɛ ama shi shiŋŋ, ni eeetsɔ̃ naanɔ kpãŋmɔ ehã oshwiei ni aaaba yɛ osɛɛ lɛ yɛ amɛyinɔi fɛɛ mli; matsɔ̃ Nyɔŋmɔ mahã bo kɛ oshwiei ni aaaba yɛ osɛɛ lɛ.",16.59
output\verses\genesis\genesis_17_verse_8.wav,"Mikɛ shikpɔŋ ni obato gbɔ yɛ nɔ nɛɛ baahã bo kɛ oshwiei ni aaaba yɛ osɛɛ lɛ. Kanaan shikpɔŋ muu lɛ fɛɛ aaatsɔ̃ oshwiei anɔ kɛya naanɔ, ni matsɔ̃ amɛNyɔŋmɔ.”",14.0
output\verses\genesis\genesis_17_verse_9.wav,"Asaŋ Nyɔŋmɔ kɛɛ Abraham akɛ, “Yɛ nyɛgbɛfaŋ lɛ, bo kɛ oshwiei ni aaaba yɛ osɛɛ lɛ, nyɛyea mikpãŋmɔ lɛ nɔ yɛ amɛyinɔi lɛ fɛɛ mli. \",12.75
output\verses\genesis\genesis_17_verse_10.wav,Bɔ ni nyɛbaato mikpãŋmɔ lɛ ni yɔɔ mi kɛ bo kɛ oshwiei ni aaabaye osɛɛ lɛ teŋ nɛ: nuu fɛɛ nuu ni yɔɔ nyɛteŋ lɛ afo lɛ ketia.,11.4
output\verses\genesis\genesis_17_verse_11.wav,"Afolɔ nyɛ ketia, ni no atsɔ̃ kpãŋmɔ ni yɔɔ mi kɛ nyɛ teŋ lɛ he okadi.",5.84
output\verses\genesis\genesis_17_verse_12.wav,"Binuu fɛɛ binuu ni eyɔɔ nyɛteŋ ni eye gbii kpaanyɔ lɛ, afo lɛ ketia; binuu fɛɛ binuu yɛ nyɛyinɔi fɛɛ mli, mɔ ni afɔ lɛ yɛ owe lɛ jio, akɛ oshika he lɛ yɛ gbɔ ni jɛɛɛ oshwiei lɛ ateŋ jio, afo lɛ ketia.",19.13
output\verses\genesis\genesis_17_verse_13.wav,Fo afo mɔ ni afɔ lɛ yɛ owe lɛ mli kɛ mɔ ni okɛ oshika he lɛ fɛɛ ketia koni mikpãŋmɔ lɛ ahi nyɛheloo mli akɛ naanɔ kpãŋmɔ.,11.79
output\verses\genesis\genesis_17_verse_14.wav,Nuu foolɔ ko ni afoko lɛ ketia lɛ akabu lɛ ashi mimɛi lɛ anɔ; eku mikpãŋmɔ lɛ mli.”,8.3
output\verses\genesis\genesis_17_verse_15.wav,"Asaŋ Nyɔŋmɔ kɛɛ Abraham akɛ, “Oŋa Sarai lɛ, kaatsɛ egbɛi akɛ Sarai dɔŋŋ, shi abaatsɛ lɛ Sara.",10.21
output\verses\genesis\genesis_17_verse_16.wav,"Majɔɔ lɛ ni asaŋ mahã okɛ lɛ afɔ binuu. Majɔɔ lɛ, ni eeetsɔ̃ maji anyɛ, ni maji anɔ maŋtsɛmɛi aaajɛ emli.”",10.98
output\verses\genesis\genesis_17_verse_17.wav,"Kɛkɛ ni Abraham kɛ ehiɛ bu shi ni eŋmɔ, ni ekɛɛ ehe akɛ, “Ani nuu ni eye afii oha lɛ aaanyɛ ekɛ yoo afɔ bi lo? Sara ni eye afii nyɔŋmai nɛɛhu lɛ aaanyɛ afɔ bi lo?”",15.57
output\verses\genesis\genesis_17_verse_18.wav,"Abraham kɛɛ Nyɔŋmɔ akɛ, “Ao, mina ni kulɛ Ishmael yi na wala yɛ ohiɛ.”",7.22
output\verses\genesis\genesis_17_verse_19.wav,"Nyɔŋmɔ kɛɛ akɛ, “Okɛ oŋa Sara lɛ baafɔ binuu, ni obaawo lɛ gbɛi akɛ Isak. Mahã mi kɛ lɛ kpãŋmɔ lɛ ama shi ni etsɔ̃ naanɔ kpãŋmɔ ehã eshwiei ni aaaba yɛ esɛɛ lɛ.",15.51
output\verses\genesis\genesis_17_verse_20.wav,"Yɛ Ishmael hu gbɛfaŋ lɛ, mibo bo toi. Naa, majɔɔ lɛ; mahã eshwere ni ewo shwiei babaoo diɛŋtsɛ. Eeefɔ lumɛi nyɔŋma kɛ enyɔ, ni mahã efee maŋ kpeteŋkple.",14.75
output\verses\genesis\genesis_17_verse_21.wav,"Shi mikpãŋmɔ lɛ, Isak mɔ ni Sara kɛ bo aaafɔ biɛ afi naakplɔ lɛ, lɛ mikɛaakpãŋ.”",7.76
output\verses\genesis\genesis_17_verse_22.wav,"Be ni Nyɔŋmɔ kɛ Abraham ewie egbe naa lɛ, Nyɔŋmɔ shi Abraham ni etee ŋwɛi.",6.48
output\verses\genesis\genesis_17_verse_23.wav,"Kɛkɛ ni Abraham ŋɔ ebi Ishmael kɛ hii fɛɛ ni afɔ yɛ ewe lɛ kɛ hii fɛɛ ni ekɛ eshika he, nuu fɛɛ nuu ni yɔɔ eshĩa mli bii lɛ ateŋ lɛ, ni efolɔ amɛ fɛɛ ketia yɛ nakai gbi lɛ nɔ nɔŋŋ, tamɔ bɔ ni Nyɔŋmɔ kɛ lɛ wie lɛ.",19.99
output\verses\genesis\genesis_17_verse_24.wav,"Abraham eye afii nyɔŋmai nɛɛhu kɛ nɛɛhu be ni afo lɛ ketia lɛ,",5.9
output\verses\genesis\genesis_17_verse_25.wav,ni ebi Ishmael eye afii nyɔŋma kɛ etɛ̃ be ni afo lɛ ketia lɛ.,5.71
output\verses\genesis\genesis_17_verse_26.wav,"Nakai gbi lɛ nɔ nɔŋŋ afo Abraham kɛ ebi Ishmael fɛɛ ketia. 27Abraham we lɛ bii fɛɛ, mɛi ni afɔ yɛ shĩa kɛ mɛi ni akɛ shika he yɛ gbɔi adɛŋ fɛɛ, afolɔ amɛ ketia afata ehe.",5.24
output\verses\genesis\genesis_18_verse_1.wav,"Yehowa jie ehe kpo etsɔ̃ɔ Abraham yɛ Mamre tsei lɛ ahe, be ni eta shi yɛ buu lɛ shinaa lɛ naa shwane ketekete lɛ.",10.38
output\verses\genesis\genesis_18_verse_2.wav,"Abraham yaawo ehiɛ nɔ ni ekwɛ lɛ, naa hii etɛ̃ damɔ emasɛi. Be ni ena amɛ lɛ, esha foi kɛjɛ buu lɛ shinaa lɛ shi kɛtee koni eyakpee amɛ. Ekoto amɛ",14.78
output\verses\genesis\genesis_18_verse_3.wav,"ni ekɛɛ akɛ, “MiNuŋtsɔ, kɛji ona mihe tsuijurɔ lɛ, miikpa bo fai, kaaho otsulɔ he ooya.",9.9
output\verses\genesis\genesis_18_verse_4.wav,"Hã ni ayɛ nu fioo kɛba ni nyɛkɛfɔ nyɛnaji ahe, ni nyɛjɔɔ nyɛhe yɛ tso lɛ shishi",6.37
output\verses\genesis\genesis_18_verse_5.wav,"koni mayakɔ aboloo atrɔma kome kɛba ni nyɛkɛwo nyɛdaaŋ. No sɛɛ koni nyɛfoŋ kɛya, akɛni nyɛbatsɔ̃ otsulɔ ŋɔɔ nɛɛ.” Amɛkɛɛ lɛ akɛ, “Feemɔ bɔ ni okɛɛ lɛ.”",14.33
output\verses\genesis\genesis_18_verse_6.wav,"Kɛkɛ ni Abraham yiŋ kɛtee Sara ŋɔɔ oya mli yɛ buu lɛ mli, ni ekɛɛ, “Feemɔ mramra, tii mã kiloi etɛ̃ koni okpɔtɔ ni okɛshã aboloo.”",13.02
output\verses\genesis\genesis_18_verse_7.wav,"Kɛkɛ ni Abraham sha foi kɛtee tsinai lɛ ateŋ ni eyamɔ tsinabi ni esako ni hi, ni ekɛhã etsulɔ ko, ni tsulɔ lɛ ye ehe oyai ni ekɛfee niyenii.",13.03
output\verses\genesis\genesis_18_verse_8.wav,"Kɛkɛ ni Abraham wo butru kɛ fufɔ kɛ tsinabi loo ni akɛfee niyenii lɛ ni ekɛbamamɔ gbɔi lɛ ahiɛ, ni edamɔ amɛhiɛ esɔ̃mɔ amɛ yɛ tso lɛ shishi ni amɛye nii lɛ.",14.91
output\verses\genesis\genesis_18_verse_9.wav,"Ni amɛbi lɛ akɛ, “Nɛgbɛ oŋa Sara yɔɔ?” Ni eto he ekɛɛ akɛ, “Eyɛ buu lɛ mli.”",8.43
output\verses\genesis\genesis_18_verse_10.wav,"Amɛteŋ mɔ kome kɛɛ akɛ, “Bɔ fɛɛ bɔ ni fee lɛ maku misɛɛ maba oŋɔɔ wɔsɛɛ afi benɛ mli ni be ni maba lɛ oŋa Sara ena binuu.”",18.86
output\verses\genesis\genesis_18_verse_11.wav,"Abraham kɛ Sara fɛɛ egbɔlɔ ni amɛye afii pii, ni Sara ekpa tsuiasɛɛ yaa.",7.91
output\verses\genesis\genesis_18_verse_12.wav,"No hewɔ lɛ, Sara ŋmɔ yɛ eyitsoŋ ni ekɛɛ, “Belɛ migbɔlɛ nɛɛ mli be ni miwu etsɔ̃ nuumo nɛɛ, mɛɛ miishɛɛ wɔɔna yɛ nuu kɛ yoo bɔlɛ mli.”",12.23
output\verses\genesis\genesis_18_verse_13.wav,"Yehowa bi Abraham akɛ, “Mɛni hewɔ ni Sara ŋmɔ, ni ekɛɛ akɛ, ‘Aso lɛɛlɛŋ akɛ mi ni mitsɔ yoomo nɛɛ mana bi mafɔ lo?’ lɛ.",12.05
output\verses\genesis\genesis_18_verse_14.wav,"Ani nɔ ko wa hã Yehowa lo? Be ni mito lɛ maba oŋɔɔ ekoŋŋ afi naakplɔ benɛ, ni Sara aaana binuu!”",8.81
output\verses\genesis\genesis_18_verse_15.wav,"Shi Sara tso ni ekɛɛ, “Miŋmɔko,” ejaakɛ eeeshe gbeyei. Shi Nuŋtsɔ lɛ kɛɛ, “Dabida, oŋmɔ.”",9.46
output\verses\genesis\genesis_18_verse_16.wav,"Kɛkɛ ni hii etɛ̃ lɛ yi mli kɛjɛ jɛi ni amɛtsɔmɔ amɛhiɛ amɛhã Sodom gbɛ, ni Abraham kɛ amɛ tee eyajie amɛ gbɛ.",10.22
output\verses\genesis\genesis_18_verse_17.wav,"Ni Yehowa kɛɛ akɛ, “Mikɛ nɔ ni mibafee nɛɛ eteŋ Abraham.",5.88
output\verses\genesis\genesis_18_verse_18.wav,"Abraham baatsɔ̃ maŋ kpeteŋkple ni he wa, ni abaajɔɔ shikpɔŋ lɛ nɔ maji fɛɛ kɛtsɔ̃ enɔ,",7.12
output\verses\genesis\genesis_18_verse_19.wav,"ejaakɛ mile lɛ akɛ eeefã ebii kɛ ewebii ni baa yɛ esɛɛ lɛ koni amɛbo mi toi ni amɛfee nɔ ni hi kɛ nɔ ni ja koni nɔ ni mi, Yehowa, miwo shi yɛ ehe lɛ aba mli.”",15.84
output\verses\genesis\genesis_18_verse_20.wav,"Kɛkɛ ni Yehowa kɛɛ akɛ, “Akɛni nibii ni awieɔ ashiɔ Sodom kɛ Gomora lɛ fa, ni amɛhe eshai lɛ efa naakpa hewɔ lɛ,",10.47
output\verses\genesis\genesis_18_verse_21.wav,"makpeleke shi matee mayakwɛ akɛ nibii fɔ̃ji ni awieɔ ashiɔ amɛ ni minuɔ lɛ eyɛ mli nakai lo? Ni kɛji ebɛ mli nakai lɛ, koni male.”",12.11
output\verses\genesis\genesis_18_verse_22.wav,"No hewɔ lɛ, hii enyɔ lɛ tsɔ amɛhe ni amɛtee Sodom gbɛ; shi Abraham damɔ shi yɛ Yehowa hiɛ lolo.",8.53
output\verses\genesis\genesis_18_verse_23.wav,"Kɛkɛ ni Abraham tsi ebɛŋkɛ Yehowa ni ekɛɛ akɛ, “Ani oookpãtã jalɔ kɛ gbɔmɔ fɔŋ fɛɛ hiɛ shi kome lo?",8.51
output\verses\genesis\genesis_18_verse_24.wav,"Ekolɛ benɛ jalɔi nyɔŋmai enumɔ aaahi maŋ lɛ mli. Ani kɛji nakai lɛ, oookpãtã maŋ lɛ hiɛ, ni okɛfaŋ maŋ lɛ yɛ jalɔi nyɔŋmai enumɔ ni yɔɔ mli lɛ ahewɔ?",14.34
output\verses\genesis\genesis_18_verse_25.wav,"Enɛ akagbale bo fɔ̃ŋfɔ̃ akɛ oooye nɛkɛ sane, ni ooogbe jalɔ kɛ gbɔmɔ fɔŋ fɛɛ shi kome, ni jalɔ aaana nɔ tamɔ gbɔmɔ fɔŋ nɔŋŋ lo! Enɛ akagbale bo! Ani shikpɔŋ lɛ fɛɛ nɔ kojolɔ lɛ, ekojoŋ kojomɔ ni ja lo?”",18.04
output\verses\genesis\genesis_18_verse_26.wav,"Kɛkɛ ni Yehowa kɛɛ akɛ, “Kɛji mana jalɔi nyɔŋmai enumɔ yɛ Sodom maŋ lɛ mli lɛ, mikɛbaafa maŋ lɛ fɛɛ yɛ jalɔi lɛ ahewɔ.”",10.0
output\verses\genesis\genesis_18_verse_27.wav,"Abraham here nɔ ni ekɛɛ akɛ, “Naa, miŋɔ mifɔ̃ minɔ akɛ mikɛ Nuŋtsɔ lɛ aaawie, tsɛbelɛ mi lɛ su kɛ lamlu kɛkɛ ji mi.",11.16
output\verses\genesis\genesis_18_verse_28.wav,"Ekolɛ be nɛ, aaashwɛ mɛi enumɔ dani ashɛ jalɔi nyɔŋmai enumɔ lɛ. Ani oookpãtã maŋ lɛ fɛɛ hiɛ yɛ mɛi enumɔ ni shwɛ dani ashɛ lɛ hewɔ?” Nyɔŋmɔ kɛɛ, “Kɛji mana mɛi nyɔŋmai ejwɛ kɛ enumɔ yɛ jɛi lɛ, mikpãtãŋ maŋ lɛ hiɛ.”",20.46
output\verses\genesis\genesis_18_verse_29.wav,"Abraham kɛ Nyɔŋmɔ wie ekoŋŋ, ni ekɛɛ akɛ, “Ekolɛ aaana jalɔi nyɔŋmai ejwɛ yɛ jɛi.” Ni Nyɔŋmɔ kɛɛ akɛ, “Mifeŋ nɔ ko yɛ mɛi nyɔŋmai ejwɛ lɛ ahewɔ.”",13.31
output\verses\genesis\genesis_18_verse_30.wav,"Abraham wie ekoŋŋ akɛ, “Nuŋtsɔ mli akawo la akɛ mawie. Ekolɛ aaana gbɔmɛi nyɔŋmai etɛ̃ yɛ jɛi.” Nyɔŋmɔ kɛɛ akɛ, “Kɛji mina mɛi nyɔŋmai etɛ̃ yɛ jɛi lɛ, mikpãtãŋ maŋ lɛ hiɛ.”",16.35
output\verses\genesis\genesis_18_verse_31.wav,"Abraham kɛɛ akɛ, “Miŋɔ mifɔ̃ minɔ akɛ mikɛ Nuŋtsɔ lɛ aaawie. Ekolɛ aaana mɛi nyɔŋmai enyɔ yɛ jɛi.” Nyɔŋmɔ kɛɛ akɛ, “Mikpãtãŋ maŋ lɛ hiɛ yɛ mɛi nyɔŋmai enyɔ lɛ ahewɔ.”",14.94
output\verses\genesis\genesis_18_verse_32.wav,"Abraham kɛɛ akɛ, “Ao, Nuŋtsɔ mli akawo la kɛji mawie shi kome nɛɛ pɛ kɛkɛ. Ekolɛ aaana mɛi nyɔŋma yɛ jɛi.” Nyɔŋmɔ kɛɛ akɛ, “Mikpãtãŋ maŋ lɛ hiɛ yɛ mɛi nyɔŋma lɛ ahewɔ.”",15.43
output\verses\genesis\genesis_18_verse_33.wav,"Be ni Nyɔŋmɔ kɛ Abraham wie etã lɛ, Nyɔŋmɔ yiŋ etee ni Abraham ku esɛɛ kɛba shĩa.",8.83
output\verses\genesis\genesis_19_verse_1.wav,"Bɔfoi enyɔ lɛ shɛ Sodom gbɛkɛ mli. Lot ta shi yɛ maŋ lɛ agbo lɛ naa. Be ni ena bɔfoi lɛ, ete shi ni ekɛ amɛ yakpe. Ekoto shi ni ekɛ ehiɛ bu shi.",13.18
output\verses\genesis\genesis_19_verse_2.wav,"Ni ekɛɛ akɛ, “Minuŋtsɔmɛi, miikpa nyɛ fai, nyɛgbaa kɛbaa nyɛtsulɔ we lɛ koni nyɛbafɔa nyɛnaji ahe ni nyɛwɔa gbɛkɛ nɛɛ koni nyɛte shi maŋkɛ mra nyɛya! ”Shi amɛkɛɛ, “Dabida, wɔbaawɔ blohu lɛ mli.”",19.99
output\verses\genesis\genesis_19_verse_3.wav,"Shi Lot hiɛ amɛ aahu, ni amɛbagbale eŋɔɔ; ni amɛbote ewe lɛ. Efee niyenii ehã amɛ, ni eshã aboloo, ni amɛye.",12.2
output\verses\genesis\genesis_19_verse_4.wav,"Shi dani gbɔi lɛ yakamɔ shi lɛ, maŋ lɛ mli hii ni ji Sodom hii lɛ, oblahii kɛ hiimeji fɛɛ, maŋ muu lɛ fɛɛ eshwɛɛɛ mɔ kome nɛkɛ po, babɔle shĩa lɛ kɛkpe.",13.75
output\verses\genesis\genesis_19_verse_5.wav,"Amɛtsɛ Lot ni amɛbi lɛ akɛ, “Nɛgbɛ hii ni ba oŋɔɔ gbɛkɛ nɛɛ lɛ yɔɔ? Jiemɔ amɛ ohã wɔ koni wɔkɛ amɛ awɔ!”",9.51
output\verses\genesis\genesis_19_verse_6.wav,"Lot je kpo eba amɛŋɔɔ yɛ shinaa lɛ shi, ni eŋmɛ shinaa lɛ mli yɛ esɛɛ",6.81
output\verses\genesis\genesis_19_verse_7.wav,"ni ekɛɛ amɛ akɛ, “Miikpa nyɛ fai, minyɛmimɛi, nyɛkafea nɛkɛ nɔ fɔŋ nɛɛ.",7.31
output\verses\genesis\genesis_19_verse_8.wav,"Miyɛ biyei enyɔ ni nako ale nuu; nyɛhãa mikɛ amɛ ajea kpo abahã nyɛ, ni nyɛfea amɛ nɔ ni nyɛsumɔɔ; shi nɛkɛ hii nɛɛ lɛ nyɛkafea amɛ nɔ ko, ejaakɛ no hewɔ ni amɛba amɛbaba mi abo lɛ.”",16.5
output\verses\genesis\genesis_19_verse_9.wav,"Shi maŋbii lɛ here nɔ amɛkɛɛ akɛ, “Jee jɛi!” Kɛkɛ ni amɛtee nɔ amɛkɛɛ akɛ, “Gbɔmɔ nɛɛ bato wɔ gbɔ akɛ mɔkpɔŋ, ni eetao efee ehe kojolɔ! Agbɛnɛ wɔkɛ bo moŋ baaye sane fɔŋ fe ogbɔi lɛ.” Amɛbɔle Lot ni amɛtsi amɛba koni amɛbajwa shinaa lɛ.",22.32
output\verses\genesis\genesis_19_verse_10.wav,"Shi bɔfoi lɛ kpã amɛnine mli, ni amɛsha Lot kɛba amɛŋɔɔ yɛ shĩa lɛ mli, ni amɛŋa shinaa lɛ.",8.6
output\verses\genesis\genesis_19_verse_11.wav,"Ni bɔfoi lɛ hã mɛi ni damɔ shinaa lɛ sɛɛ lɛ shwila,",10.06
output\verses\genesis\genesis_19_verse_12.wav,"Agbɛnɛ bɔfoi lɛ bi Lot akɛ, “Ani oyɛ mɔ ko yɛ sɛɛ yɛ biɛ tamɔ shaanuu ko kɛ bihii kɛ biyei kɛ mɔ fɛɛ mɔ kɛkɛ ni ji onɔ yɛ maŋ nɛɛŋ lo? Okɛ amɛ aje biɛ.",13.9
output\verses\genesis\genesis_19_verse_13.wav,"Shi wɔbaakpãtã maŋ nɛɛ hiɛ, ejaakɛ nibii ni awieɔ ashiɔ amɛ lɛ naa wa waa diɛŋtsɛ yɛ Yehowa hiɛ, ni etsu wɔ koni wɔbakpãtã maŋ lɛ hiɛ.”",12.11
output\verses\genesis\genesis_19_verse_14.wav,"Kɛkɛ ni Lot je kpo ni ekɛ eshaahiimɛi lɛ ni baŋɔ ebiyei lɛ wie akɛ, “Nyɛtea shi, nyɛshĩa biɛ nɛɛ, ejaakɛ Yehowa baakpãtã maŋ nɛɛ hiɛ!” Shi Lot shaahiimɛi lɛ ŋɔ Lot wiemɔ lɛ akɛ shwɛmɔ nɔ ko.",16.63
output\verses\genesis\genesis_19_verse_15.wav,"Be ni je tsɛre lɛ, bɔfoi lɛ tsirɛ Lot yisɛɛ ni amɛkɛɛ akɛ, “Tee shi, ŋɔɔ oŋa kɛ obiyei enyɔ ni yɔɔ biɛ lɛ koni akakpãtã ohiɛ afata maŋbii lɛ ahe.”",14.21
output\verses\genesis\genesis_19_verse_16.wav,"Lot shashao shi, shi Yehowa na lɛ mɔbɔ. No hewɔ lɛ, hii lɛ mɔmɔ lɛ kɛ eŋa kɛ ebiyei enyɔ lɛ aniji ashi, ni akɛ amɛ je kpo kɛje maŋ lɛ mli.",13.11
output\verses\genesis\genesis_19_verse_17.wav,"Be ni amɛkɛ Lot kɛ ebiyei lɛ eje kpo nɛkɛ sɛɛ lɛ, amɛkɛɛ Lot akɛ, “Joo foi ni ohere oyiwala; kaakwɛ osɛɛ, ni kaawa yɛ jɔɔ lɛ mli he ko he ko. Joo foi kɛya gɔji lɛ anɔ koni akakpãtã ohiɛ.”",17.31
output\verses\genesis\genesis_19_verse_18.wav,"Shi Lot kɛɛ akɛ, “Ao, miNuŋtsɔmɛi, ekaba lɛ nakai.",5.49
output\verses\genesis\genesis_19_verse_20.wav,"Naa, maŋ nɛɛ bɛŋkɛ bɔ ni aaanyɛ ajo foi kɛaatee jɛi. Edaaa moŋ nɛ, shi miyi aaana wala yɛ jɛi.”",9.51
output\verses\genesis\genesis_19_verse_21.wav,"Ni bɔfo ni kɛ Lot wieɔ lɛ kɛɛ lɛ akɛ, “Mikpɛ̃lɛ̃ nɔ ni obi nɛɛ hu nɔ, ni mikpãtãŋ maŋ lɛ hiɛ.",7.72
output\verses\genesis\genesis_19_verse_22.wav,"Ohe afee oya ni ojo foi kɛya jɛi, ejaakɛ mifeŋ nɔ ko akɛ ja obote jɛi dã.” Akɛni Lot tsɛ maŋ lɛ maŋ bibioo hewɔ lɛ, atsɛɔ jɛi akɛ Zoar.",12.32
output\verses\genesis\genesis_19_verse_23.wav,Be ni Lot shɛ Zoar lɛ hulu eje.,3.12
output\verses\genesis\genesis_19_verse_24.wav,"Yehowa hã swɔɔ kɛ la nɛ kɛjɛ ŋwɛi eshwie Sodom kɛ Gomora nɔ,",4.78
output\verses\genesis\genesis_19_verse_25.wav,ni ekpãtã nɛkɛ maji nɛɛ kɛ jɔɔ shikpɔŋ lɛ fɛɛ kɛ maji lɛ amli bii fɛɛ kɛ shikpɔŋ lɛ nɔ nibii ni ekwɛ̃kwɛ̃ɛ fɛɛ lɛ ahiɛ.,10.98
output\verses\genesis\genesis_19_verse_26.wav,"Shi Lot ŋa lɛ kwɛ esɛɛ, kɛkɛ ni etsɔ́ ŋoo kpɔ ema shi.",5.2
output\verses\genesis\genesis_19_verse_27.wav,"Abraham te shi leebi maŋkpa etee he ni edamɔ Yehowa hiɛ yɛ lɛ,",4.94
output\verses\genesis\genesis_19_verse_28.wav,"ni etsɔ ehiɛ ehã Sodom kɛ Gomora gbɛ kɛ jɔɔ shikpɔŋ lɛ fɛɛ, ni ekwɛ, ni naa, lasu miifã kɛmiijɛ shikpɔŋ lɛ nɔ tamɔ flɔnɔɔŋ lasu.",12.59
output\verses\genesis\genesis_19_verse_29.wav,"No hewɔ lɛ, bɔ ni eba lɛ nɛ. Be ni Nyɔŋmɔ kpãtã maji ni yɔɔ jɔɔ shikpɔŋ lɛ nɔ lɛ ahiɛ lɛ, Nyɔŋmɔ kai Abraham ni ejie Lot kɛje hiɛkpãtãmɔ lɛ mli be ni ekpãtã maji ni Lot hi mli lɛ ahiɛ lɛ.",15.77
output\verses\genesis\genesis_19_verse_30.wav,"Lot kɛ ebiyei enyɔ lɛ shi Zoar, ni amɛyahi gɔji lɛ anɔ, ejaakɛ Lot miishe Zoar hii lɛ gbeyei. Eyahi tɛkplo ko mli, lɛ kɛ ebiyei enyɔ lɛ.",12.84
output\verses\genesis\genesis_19_verse_31.wav,"Kɛkɛ ni Lot biyoo nukpa lɛ kɛɛ enyɛmi gbekɛ lɛ akɛ, “Wɔtsɛ egbɔ ni nuu ko bɛ shikpɔŋ lɛ nɔ ni aaabaŋɔ wɔ ni ekɛ wɔ afɔ.",10.08
output\verses\genesis\genesis_19_verse_32.wav,"Ba koni wɔhã wɔtsɛ wain ni enu ni etɔ, koni wɔkɛ lɛ awo shwiei.”",5.55
output\verses\genesis\genesis_19_verse_33.wav,"Ni amɛhã amɛtsɛ wain enu nakai nyɔɔŋ lɛ mli. Onukpa lɛ yiŋ etee ni ekɛ etsɛ yawɔ, ni Lot leee be ni ebi lɛ bakã shi kɛ be ni ete shi.",11.89
