"word","phoneme","meaning","part_of_speech"
"hegbɛ","h é gb ɛ̀","place, where"
"hegbɛhamɔ","h è gb ɛ̀ h á̰ m ɔ̰","permission, giving permission"
"hegbɛiwoo","h è gb ɛ́ ì w ò ò","giving oneself a name or nickname"
"hegbɛnamɔ","h è gb ɛ̀ n á̰ m ɔ̰","getting an opportunity, getting a chance"
"hegbɛtsii","h è gb ɛ̀ tʃ ḭ̀ ḭ̀","self-restraint, self-prohibition"
"hegbɔ","h è gb ɔ̀","resemblance"
"hegbɔmɔ","h è gb ɔ̀ m ɔ̰̀","close friend"
"hegugbee","h è g ú ɔ̀ gb è è","disgrace"
"hegwabɔɔ","h è gʷ á b ɔ̀ ɔ̀","assembly, council"
"hehɛhɛmɔ","h è h ɛ́ h ɛ̀ m ɔ̰̀","butting each other"
"hehɛhɛmɔnɔ","h è h ɛ́ h ɛ́ ! m ɔ̰́ n ɔ̰́","article of dress"
"hehiamɔ","h è h ḭ̀ á̰ m ɔ̰","need"
"hehiamɔ","h è h ḭ̀ á̰ m ɔ̰","discomfort and frustration"
"hehiɛmɔ","h è h ḭ̀ ɛ̰́ m ɔ̰","independence"
"hehiɛmɔ","h è h ḭ̀ ɛ̰́ m ɔ̰","caring for oneself"
"hehoo","h è h ò ò","passing by, overtaking"
"hojaramɔ","h è dʒ ŕ à m ɔ̰̀","dire need"
"hejojomɔ","h è dʒ ò dʒ ò ó m ɔ̰","shaking"
"hejojomɔnaa","h è dʒ ò dʒ ò ó m ɔ̰̀ n à̰ à̰","fright"
"gbɔ","gb ɔ̀","a fleshy herb"
"gbɔ","gb ɔ̀","stanger, guest"
"gbɔ","gb ɔ́","reduce in size and strength, decrease"
"gbɔbi","gb ɔ̀ b ì","hunt"
"gbɔbilɔ","gb ɔ̀ b ì l ɔ̀","hunter"
"gbɔbilɔ","gb ɔ̀ b ì l ɔ̀","thief"
"gbɔbilɔi-atsɛlɛ","gb ɔ̀ b ì l ɔ̀ ì à t s ɛ̀ l ɛ̀","a woody creeping plant"
"gbɔbilɔ-mamu","gb ɔ̀ b ì l ɔ̀ m à m ú","a woody creeping plant"
"gbɔfeelɔ","gb ɔ̀ f è é l ɔ̀","hospitable person"
"gbɔfeemɔ","gb ɔ̀ f è é m ɔ̰","hospitality"
"gbɔfo","gb ɔ̀ f ò","close friend"
"gbɔfu","gb ɔ́ f ṵ","maltreat"
"gbɔiakwɛlɔ","gb ɔ̀ ì à kʷ ɛ́ l ɔ","hotelier"
"gbɔiatoohe","gb ɔ̀ ì à t ò ò h é","hotel, guesthouse"
"gbɔiatsu","gb ɔ̀ ì à tʃ ṵ̀","guestroom"
"gbɔjɔ","gb ɔ́ dʒ ɔ","slacken, loosen, example, eg. a rope; weaken"
"gbɔjɔgbɔjɔ","gb ɔ̀ dʒ ɔ̀ gb ɔ̀ dʒ ɔ̀","slack, loose"
"gbɔle","gb ɔ́ l é","massage, rub"
"gbɔle","gb ɔ́ l é","gargle"
"gbɔlɛ","gb ɔ̀ l ɛ̀","old age"
"gbɔlɔ","gb ĺ ɔ","rinse the mouth, gargle"
"gbɔlɔ","gb ĺ ɔ","decrease in size"
"gbɔlugbɔlu","gb ɔ̀ l ú gb ɔ̀ l ú","roughly"
"gbɔlugbɔluu","gb ɔ́ l ú gb ɔ̀ l ù ù","huge"
"gbɔmɔ","gb ɔ̀ m ɔ̰̀","person, individual, human being"
"gbɔmɔtso","gb ɔ̀ m ɔ̰̀ tʃ ò","body of a physical sensate being, including humans, birds, fish"
"gbɔmɔtsɔmɔ","gb ɔ̀ m ɔ̰̀ tʃ ɔ̰́ m ɔ̰","becoming a human being: development of the foetus before birth; developing a personal identity"
"gbɔnii","gb ɔ̀ n ì ì","sluggishly"
"gbɔntɔ","gb ɔ̀ n t ɔ̰","play with someone in a rowdy manner; take advantage of someone's good humour or compliance; mess around with somebody"
"gbɔntɔŋŋ","gb ɔ̀ ǹ t ɔ̀ ŋ̀ ŋ̀","thick, fat"
"gbɔntɔs","gb ɔ̀ ŋ̀ t ɔ́ s","very fat, used only of human beings"
"hejɔ","h è dʒ ɔ̰́","laziness",n
"hejɔ","h è dʒ ɔ̰́","amazement",n
"hejɔlɛ","h è dʒ ɔ̀ l ɛ̀","rest,relief,refreshment",n
"hejɔlɔ","h è dʒ ɔ̰̀ l ɔ","sluggard,lazybones",n
"hejɔlɔ","h è dʒ ɔ̀ l ɔ̀","peaceful person",n
"hejɔmɔ","h è dʒ ɔ̰́ m ɔ̰","amazement,being amazed",n
"hejɔɔmɔ","h è dʒ ɔ̀ ɔ́ m ɔ̰","rest,leave",n
"hejɔɔmɔ","h è dʒ ɔ̀ ɔ́ m ɔ̰","retirement",n
"hejuu","h è dʒ ù ù","bathing,washing with soap",n
"hejuuhe","h è dʒ ù ù h é","bathroom,bathhouse",n
"hejuunii","h è dʒ ù ù h é","toilet articles",n
"hejuunɔ","h è dʒ ù ù n ɔ́","container for toilet articles",n
"hekɛnɔfɔɔ","h è k ɛ̀ n ɔ̰̀ f ɔ̰̀ ɔ̰̀","self-reliance",n
"hekotamɔ","h è k ó t ̀a m ɔ̰̀","folding,wrapping",n
"hekotamɔ","h è k ó t ̀a m ɔ̰̀","being idle,idleness",n
"hekpojiemɔ","h è kp ò dʒ ì é m ɔ̰","appearance,showing,coming out",n
"hekpokpomɔ","h è kp ó kp ò m ɔ̰̀","shivering,shaking,nervousness",n
"hekpoo","h è kp ò ò","self-rejection,low self-esteem,low morale",n
"hekpoomɔ","h ɔ kp o ó m ɔ","Reject, refuse to accept",n
"hela","h è l à","disease, illness, sickness",n
"helatsalɔ","h è l à tʃ á l ɔ","doctor, physician",n
"helatsamɔ","h è l à tʃ á m ɔ̰","medicine, medication, cure, curing illness",n
"helatsamɔhe","h è l à tʃ á ! m ɔ̰́ h é","hospital, clinic",n
"helatsɛ","h è l à tʃ ɛ̀","sick person, mentally or physically disabled person",n
"helatsɛkwelɔ","h è l à tʃ ɛ̀ k w ɛ́ l ɔ","medical attendant, one who attends to the sick",n
"helatsɛkwɛmɔ","h è l à tʃ ɛ̀ k w ɛ́ m ɔ̰","nursing, caring for the sick",n
"helɛɛ","h è l ɛ̀ ɛ̀","nourishing, feeding",n
"helɛɛ","h è l ɛ̀ ɛ̀","economic independence",n
"helɛɛmɔ","h è l ɛ̀ ɛ̀ m ɔ̀","nursing, of cats and dogs",n
"helɛɛnii","h è l ɛ̀ ɛ̀ n ḭ ḭ","what one feeds on or by, money to buy food",n
"helɛtemɔ","h è l ɛ̀ t è m ɔ̰̀","frugality",n
"heloo","h è l ò ò","flesh, skin",n
"heloonaa","h è l ò ò n à̰ à̰","fleshly, material, mortal",n
"heloonaanɔ","h è l ò ò n à̰ à̰ n ɔ̰́","material, physical thing",n
"hemɔ","h è m ɔ̰́","sweetheart, boyfriend, girlfriend",n
"hemɔbi","h è m ɔ̰́ b í","love child, lover's child",n
"hemɔkɛyeli","h è m ɔ̰́ k ɛ̀ j é l í","faith, belief",n
"henamɔ","h è n á m ɔ̰","being rich, well-to-do",n
"henii","h è n ḭ́ ḭ","relevant matters",n
"heniianaa","h è n ḭ́ ḭ n à̰ à̰","luckily, fortunately",n
"henilee","h è n ḭ́ l è è","conscience",n
"henɔ","h è n ɔ̰̀","type, kind, contemporary",n
"henɔ","h è n ɔ̰̀","neighbor, peer",n
"henɔwomɔ","h è n ɔ̰̀ w ó m ɔ̰","haughtiness, arrogance",n
"henɔyeli","h e n ɔ̰́ j é l í","self-control",n
"henumɔ","h è n ù m ɔ̰","interjection, exclamation word",n
"henyamɔ","h è ɲ á m ɔ̰̀","pleasure, warm reception",n
"henyamɔ","h è ɲ á m ɔ̰̀","literary appreciation",n
"henyɛlɔ","h è ɲ ɛ̀ l ɔ́","enemy, adversary",n
"henyɔŋfeelɔ","h è ɲ ɔ́ ɲ̀ f è é l ɔ","one who deprives himself of enjoyment",n
"henyɔŋfeemɔ","h è ɲ ɔ́ ɲ̀ f è é m ɔ̰","depriving oneself of enjoyment",n
"heŋmɛɛmɔ","h è ɲ m ɛ̀ ɛ́ m ɔ̰","relaxing, releasing, compromising",n
"heŋŋ","h é ŋ́ ŋ́","bright, well lit",adj
"heŋɔɔmɔ","h é ŋ ɔ̀ ɔ́ m ɔ̰","being sensitive, sensitivity to touch, ticklishness",n
"hepelelɔ","h é p l̀ è l ɔ","one who struggles for possession",n
"hepelemɔ","h é p l̀ è m ɔ̰","struggling, floundering",n
"hepelemɔ","h é p l̀ è m ɔ̰","fight, argument especially over possessions",n
"hepupulɔ","h è p ú p ú l ɔ","haughty person",n
"hepupumɔ","h è p ú p ú m ɔ̰","haughtiness, being haughty",n
"here","h é l é","accept, receive, entertain, welcome",v
"here","h é r é","accept, receive, entertain, welcome",v
"here","h é l é","reply, respond to a speaker",v
"here","h é r é","reply, respond to a speaker",v
"here","h é l é","appreciate, enjoy, respond to a sensation or an event",v
"here","h é r é","appreciate, enjoy, respond to a sensation or an event",v
"here","h é l é","save, deliver",v
"here","h é r é","save, deliver",v
"here","h é l é","grow",v
"here","h é r é","grow",v
"here","h é l é","become warm, cause to be warm",v
"here","h é r é","become warm, cause to be warm",v
"here","h é l é","catch fire, ignite",v
"here","h é r é","catch fire, ignite",v
"hereŋŋ","h è r è ŋ̀ ŋ̀","brightly coloured",adj
"hesaamɔ","h è s à á m ɔ","preparation, dressing up, getting ready",n
"hesaamɔnɔ","h è s à á ! m ɔ̰́ n ɔ̰́","item of clothing, jewelry, toiletry or cosmetic article",n
"hesɛɛ","h è s ɛ̀ ɛ̀","one's past, one's former self",n
"hesɛɛ","h è s ɛ̀ ɛ̀","benefit, gain, profit",n
"hesɛɛjee","h è s ɛ̀ ɛ̀ dʒ è è","repentance",n
"hesɛɛjelɔ","h è s ɛ̀ ɛ̀ dʒ è l ɔ̀","penitent, repentant person",n
"hesɛŋmɔ","h è s ɛ̀ ŋ̀ m ɔ̰́","suicide by hanging",n
"heshibaa","h è ʃ ḭ̀ b à à","humility",n
"heshibalɔ","h è ʃ ḭ̀ b à l ɔ̀","humble person",n
"heshitswaa","h è ʃ ḭ̀ tʃ w à à","urgency, over-eagerness, being under pressure",n
"heshitswalɔ","h è ʃ ḭ̀ tʃ w à l ɔ̀","one who is under pressure, in a hurry",n
"heshwamɔ","h è ʃ w á m ɔ̰","repentance",n
"hesɔlɛ","h è s ɔ̀ l ɛ̀","liveliness",n
"hesɔlɛwolɔ","h è s ɔ̀ l ɛ̀ w ò l ɔ̀","one who enlivens an occasion",n
"heteemɔ","h è t è é m ɔ̰","hiding",n
"hetoo","h è t ò ò","answer, result",n
"hetoto","h è t ó t ó","skin of plants and animals, fish scale, peel, tree bark",n
"hetoto","h è é ! t ó","skin of plants and animals, fish scale, peel, tree bark",n
"hetsamɔ","h è tʃ á m ɔ̰","self-medication",n
"hetsemɔ","h è tʃ é m ɔ̰","separation, separateness, being aloof",n
"hetsemɔ","h è tʃ é m ɔ̰","cleanliness",n
"hetsɛ","h è tʃ ɛ̰̀","hatred",n
"hetsɛlɔ","h è tʃ ɛ̰̀ l ɔ","hater, one who hates",n
"hetsɛmɔ","h è tʃ ɛ̰́ m ɔ̰","hating",n
"hetsimɔ","h è tʃ í m ɔ̰","being separate, apart, moving from a position",n
"hetso","h è tʃ ò","body",n
"hetsɔɔlɔ","h è tʃ ɔ̰̀ ɔ̰́ l ɔ","one who shows off, a show-off",n
"hetsɔɔmɔ","h è tʃ ɔ̰̀ ɔ̰́ m ɔ̰","showing off",n
"hetsuulɔ","h è tʃ ù ù l ɔ̀","purifier",n
"hetsuumɔ","h è tʃ ù ù m ɔ̀","purification",n
"hewaa","h è w à à","pain",n
"hewaa","h è w à à","recuperating",n
"hewalɛ","h è w à l ɛ̀","health, strength",n
"hewalɛ","h è w à l ɛ̀","power, might, authority,ability to perform",n
"hewalɔ","h è w á l ɔ","black-fingered hermit crab",n
"hewalɔ","h è w à l ɔ̀","strong person",n
"hewiemɔ","h è w̌ ì é m ɔ̰","predicate of a sentence",n
"hewojianjɔle","h è w ò dʒ ḭ̀ à ŋ̀ dʒ ɔ̀ l ɛ̀","health, healthy condition",n
"hewolo","h è w l̀ ò","skin, flesh",n
"hewolo","h è w ò l ò","skin, flesh",n
"hewolonɔ","h è w ò l ò n ɔ̰̀","associated with the skin",n
"hewolɔ","h è w ò l ɔ̀","pampered, over-choosy person",n
"hewoo","h è w ò ò","snobbery, conceit",n
"hewoo","h è w ò ò","being overly fussy, demanding of attention",n
"hewoo","h è w ò ò","spoiled, especially of food",n
"hewoo","h è w ò ò","stuff, additional material",n
"hewoonɔ","h è w ò ò n ɔ̰́","stuffing, wrapping material",n
"hewɔ","h é w ɔ́","sake, account, regard",n
"hewɔ","h é w ɔ́","surroundings",n
"hewulamɔ","h è w ù l á m ɔ̰","grooming, dressing",n
"hewulamɔnɔ","h è w ù l á m ɔ̰̀ n ɔ̰́","toiletries, clothing, jewelry",n
"heyeli","h è j é l í","independence, freedom, liberty",n
"heyeli","h è j é l í","sickness, being ill",n
"heyelilɔ","h è j é l í l ɔ","freed person",n
"heyelilɔ","h è j é l í l ɔ","believer",n
"heyoyorolɔ","h è j ó ! j ŕ ó l ɔ","one who is upset, troubled",n
"heyoyoromɔ","h è j ó ! j ŕ ó m ɔ̰","state of being upset, distraught, troubled",n
"hɛ","h ɛ̀","hit with the head, butt, head (football)",v
"hɛ","h ɛ̀","fish with a net",v
"hɛ","h ɛ̀","waist, hips",n
"hɛ","h ɛ̰́","face, visage",n
"hɛɛ","h ɛ̰̀ ɛ̰́","yes, in response to a question needing a yes or no answer",excl
"hɛɛ","h ɛ̰̀ ɛ̰́ ! ɛ̰́","yes, in response to a question needing a yes or no answer",excl
"hɛɛ","h ɛ̰̀ ɛ̰́","meaning 'what did you say?' or expressing disbelief",excl
"hɛɛɛ","h ɛ̰̌ ɛ́","is that so!",excl
"hɛgbɛ","h ɛ̀ gb ̀ɛ","hinderparts of an animal",n
"hɛhɛɛ","h ɛ̰̀ h ɛ̰̀ ɛ̰́","modify, make adjustments",v
"hɛhɛrɛ","h ɛ́ h ŕ ɛ́","slightest sound",n
"hɛle","h ɛ́ l e","realize, become conscious of one's surroundings",v
"hɛlɛ","h l̀ ɛ̀","fish",v
"hɛlɛ","h l̀ ɛ̀","knock, butt heads together; confer",v
"hɛlɛhɛlɛ","h l̀ ɛ̀ h l̀ ɛ̀","knock",v
"hɛlɛnii","h ɛ̀ l ɛ̀ n í i","women's waist beads",n
"hɛluhɛluu","h ɛ́ l ú h ɛ̀ l ú ú","deep yellow-red",adj
"hɛluu","h ɛ̀ l ù ù","deep yellow-red",adj
"henaanɔmɛi","h ɛ̀ n à̰ à̰ n ɔ̰̀ m ɛ̀ ì","leaders in society, prominent people",n
"hɛŋŋ","h ɛ̰̀ ŋ̀ ŋ̀","bright red, blood red",intens
"hɛŋŋ","h ɛ̰̀ ŋ̀ ŋ̀","flame colour, bright",intens
"hɛrɛbii","h ɛ́ r ɛ́ b í í","light, gentle, faint, mild",adj
"hɛrɛbii","h ŕ ɛ́ b í í","light, gentle, faint, mild",adj
"hɛse","h ɛ́ s è","a term on playing cards, ace (playing cards)",n
"hɛse","ɛ́ s è","a term on playing cards, ace (playing cards)",n
"hi","h ḭ̀","stay, reside, live in a place",v
"hi","h ḭ̀","dwell, live in a regulated manner",v
"hi","h ḭ̀","continue",v
"hi","h ḭ̀","be good",v
"hi","h ḭ̀","be sufficient",v
"hi","h ḭ̀","detest, dislike, hate, loathe",v
"hi","h ḭ̀","avoid, abstain from",v
"hi","h ḭ̀","be on bad terms, quarrel",v
"hi","h ḭ̀","gossip",v
"hia","h ḭ́ á̰","be necessary, be important",v
"hiamɔnɔ","h ḭ̀ a̰ m ɔ̰̀ n ɔ̰́","necessary thing",n
"hiɛ","h ḭ̀ ɛ̰́","keep, hold, contain, have",v
"hiɛ","h ḭ̀ ɛ̰̂","keep, hold, contain, have",v
"hiɛ","h ḭ̀ ɛ̰́","continue, keep doing",v
"hiɛ","h ḭ̀ ɛ̰̂","continue, keep doing",v
"hiɛ","h ḭ̀ ɛ̰́","exhibit, have a characteristic",v
"hiɛ","h ḭ̀ ɛ̰̂","exhibit, have a characteristic",v
"hiɛ","h ḭ̀ ɛ̰́","carry, bring",v
"hiɛ","h ḭ̀ ɛ̰̂","carry, bring",v
"hiɛ","h ḭ̀ ɛ̰́","perform, be engaged in",v
"hiɛ","h ḭ̀ ɛ̰̂","perform, be engaged in",v
"hiɛ","h ḭ̀ ɛ̰́","treat, handle, use",v
"hiɛ","h ḭ̀ ɛ̰̂","treat, handle, use",v
"hiɛ","h ḭ́ ɛ̰̀","face, visage",n
"hiɛ","h ɛ̰́","face, visage",n
"hiɛ","h ḭ́ ɛ̰̀","self, public self, public persona",n
"hiɛ","h ɛ̰́","self, public self, public persona",n
"hiɛ","h ḭ́ ɛ̰̀","front, beginning",n
"hiɛ","h ɛ̰́","front, beginning",n
"hiɛ","h ḭ́ ɛ̰̀","surface",n
"hiɛ","h ɛ̰́","surface",n
"hiɛ","h ḭ́ ɛ̰̀","firmament, the sky above",n
"hiɛ","h ɛ̰́","firmament, the sky above",n
"hiɛaŋ","h ḭ́ à̰ ŋ̀","facial, of the face, on the surface",n
"hiɛaŋkwɛlɔ","h ḭ́ à̰ ŋ̀ kʷ ɛ́ l ɔ","biased, partial person",n
"hiɛaŋkwɛmɔ","h ḭ́ à̰ ŋ̀ kʷ ɛ́ m ɔ̰","bias, descrimination",n
"hiɛbɔɔ","h ḭ́ ɛ̰̀ b ̀ɔ ɔ̀","feeling of distress, confusion",n
"hiɛbulɛ","h ḭ́ ɛ̰̀ b ù l ɛ̀","dusk",n
"hiɛdimɔ","h ḭ́ ɛ̰̀ d ḭ̀ m ɔ̰","Dizziness",n
"hiɛdɔɔ","h ḭ́ ɛ̰̀ d ɔ̀ ɔ̀","seriousness",n
"hiɛgbejianii","h ɛ̰́ gb è dʒ ḭ̀ à n ḭ́ í","disgraceful things, things that cause shame",n
"hiɛgbele","h ḭ́ gb ĺ è","shyness, disgrace, shame",n
"hiɛgbele","h ḭ́ gb ĺ e","shyness, disgrace, shame",n
"hiɛgbele","h ɛ̰́ gb ĺ è","shyness, disgrace, shame",n
"hiɛgbele","h ḭ́ ŋ g l è","shyness, disgrace, shame",n
"hiɛgbelemɔ","h ɛ̰́ gb ĺ é m ɔ̰","civilization",n
"hiɛgbelemɔ","h ɛ̰́ gb ĺ é m ɔ̰","preface",n
"hiɛgbɛ","h ḭ́ ɛ̰̀ gb ɛ̀","the way forward; the future",n
"hiɛjoolɔ","h ḭ́ ɛ̰̀ dʒ ò ó l ɔ","greedy person",n
"hiɛjoolɔ","h ɛ̰́ dʒ ò ó l ɔ","greedy person",n
"hiɛjoomɔ","h ḭ́ ɛ̰̀ dʒ ò ó m ɔ̰","greed",n
"hiɛjoomɔ","h ɛ̰́ dʒ ò ó m ɔ̰","greed",n
"hiɛkalɔ","h ɛ̰́ k á̰ l ɔ","living person; survivor",n
"hiɛkalɔ","h ḭ́ k á̰ l ɔ","living person; survivor",n
"hiɛkamɔ","h ɛ̰́ k á̰ m ɔ","consciousness, living",n
"hiɛkamɔ","h ḭ́ k á̰ m ɔ","consciousness, living",n
"hiɛkɛnɔfɔɔ","h ḭ́ ɛ̰̀ k ɛ́ n ɔ̰̀ f ɔ̰̀ ɔ̰̀","trust, reliance",n
"hiɛkɔlɔ","h ɛ̰́ k ɔ̰̀ l ɔ̀","covetous person",n
"hiɛkɔɔ","h ɛ̰́ k ɔ̰̀ ɔ̀","coveting, covetousness",n
"hiɛkpatalɔ","h ḭ́ ɛ̰̀ kp á̰ t à̰ l ɔ̀","destroyer",n
"hiɛkpatamɔ","h ḭ́ ɛ̰̀ kp á̰ t à̰ m ɔ̰̀","destruction",n
"hiɛkwɛmɔ","h ḭ́ ɛ̰̀ kʷ ɛ́ m ɔ̰","expectation, anticipation",n
"hiɛkwɛmɔ","h ḭ́ ɛ̰̀ kʷ ɛ́ m ɔ̰","insult, insulting",n
"hiɛkwɛmɔ","h ḭ́ ɛ̰̀ kʷ ɛ́ m ɔ̰","discrimination against somebody showing bias",n
"hiɛlɛɛmɔ","h ḭ́ ɛ̰̀ l ɛ́ ɛ́ m ɔ̰","width, breadth",n
"hiɛmeji","h ḭ́ ɛ̰̀ m é dʒ ì ì","cowries",n
"hiɛmɛɛ","h ḭ́ ɛ̰̀ m ɛ̰̀","contentment, joy, warm feelings",n
"hiɛmɛɛ","h ḭ́ m ɛ̰̀ ɛ̰̀","contentment, joy, warm feelings",n
"hiɛmii","h ḭ́ ɛ̰̀ m ḭ́ ḭ","cowries",n
"hiɛmɔ","h ḭ́ ɛ̰̀ m ɔ̰̀","leader",n
"hiɛnaa","h ḭ́ ɛ̰̀ n à̰ à̰","forehead",n
"hiɛnaa","h ḭ́ n a̰ a̰","forehead",n
"hiɛnɔkamɔ","h ḭ́ ɛ̰̀ n ɔ̰̀ k á̰ m ɔ̰","hope",n
"hiɛnɔkpamɔ","h ḭ́ ɛ̀ n ɔ̰ kp á̰ m ɔ̰","forgetfulness",n
"hiɛnyam","h ḭ́ ! ɛ̰́ ɲ á̰ ḿ","glory, honour",n
"hiɛnyamwolɔ","h ḭ́ ! ɛ̰́ ɲ á̰ ḿ w ò l ɔ̀","one who honours, does honour",n
"hiɛnyamwoo","h ḭ́ ! ɛ̰́ ɲ á̰ ḿ w ò ò","honouring, doing honour to someone",n
"hiɛnyamwoonɔ","h ḭ́ ! ɛ̰́ ɲ á̰ ḿ w ò ò n ɔ́","something intended to honour, glorify; an honour",n
"hiɛnyiɛlɔ","h ɛ̰́ ɲ ḭ̀ ɛ̰́ l ɔ","leader",n
"hiɛnyiɛmɔ","h ɛ̰́ ɲ ḭ̀ ɛ̰́ m ɔ̰","leadership",n
"hiɛŋmalɔ","h ḭ́ ɛ̰̀ ŋ ḭ̀ à̰ l ɔ̀","face scratcher: an appellation for the leopard",n
"hiɛŋtso","h ḭ́ ɛ̰̀ tʃ ò","shape of the face, frame of the face",n
"hiɛŋtso","h ḭ́ ɛ̰̀ tʃ ò","muzzle, snout, of a fish",n
"hiɛo","h ḭ́ ɛ̰́ ṵ́","a small amount of money",n
"hiɛshalɔ","h ḭ́ ɛ̰̀ ʃ à̰ l ̀ɔ","miser, one who hoards money",n
"hiɛshikalɔ","h ḭ́ ɛ̰̀ ʃ ḭ̀ k á̰ l ɔ","wise person",n
"hiɛshikamɔ","h ḭ́ ɛ̰̀ ʃ ḭ̀ k á̰ m ɔ̰","alertness, carefulness, cleverness",n
"hiɛshishwielɔ","h ḭ́ ɛ̰̀ ʃ ḭ̀ ʃʷ i é l ɔ","person in disgrace, disgraceful person",n
"hiɛshishwiemɔ","h ḭ́ ɛ̰̀ ʃ ḭ̀ ʃʷ i é m ɔ̰","disgrace",n
"hiɛsɔɔ","h ɛ̰́ s ɔ̀ ɔ̀","appreciation",n
"hiɛteemɔ","h ḭ́ ɛ̀ t è é m ɔ̰","hiding oneself, hiding one's face",n
"hiɛtɛɛ","h ɛ̰́ t ɛ̰̀ ɛ̰̀","cleverness, craftiness, wisdom",n
"hiɛtɛɛ","h ḭ́ t ɛ̰̀ ɛ̰̀","cleverness, craftiness, wisdom",n
"hiɛtɛlɔ","h ḭ́ t ɛ̰̀ l ɔ̀","clever person, wise person",n
"hiɛtɛlɔ","h ḭ́ t ɛ̰̀ l ɔ̀","clever person, wise person",n
"hiɛtserɛ","h ḭ́ tʃ é r ɛ","consciousness",n
"hiɛtserɛjiemɔ","h ḭ́ tʃ é r ɛ̀ dʒ ì é m ɔ̰","entertainment",n
"hiɛtserɛmɔ","h ḭ́ tʃ é r ɛ̀ m ɔ̰̀","coming to consciousness, awakening",n
"hiɛtserɛmɔ","h ḭ́ tʃ é r ɛ̀ m ɔ̰̀","enlightenment, civilization",n
"hiɛtsiimɔ","h ḭ́ tʃ ḭ̀ ḭ́ m ɔ̰","high status",n
"hiɛtso","h ḭ́ ɛ̰̀ tʃ ò","forehead",n
"hiɛtsɔlɔ","h ḭ́ ɛ̰̀ tʃ ɔ̰́ l ɔ","leader, pioneer, one who goes first",n
"hiɛwalɛ","h ḭ́ ɛ̰̀ w à l ɛ̀","bravery, courage",n
"hiɛwalɔ","h ḭ́ ɛ̰̀ w à l ɔ̀","brave person, courageous person",n
"hihii","h ḭ̀ h ḭ́ ḭ","detest",v
"hihii","h ḭ̀ h ḭ̀ ḭ́","gossip",v
"hii","h ḭ̀ ḭ̀","men, males",n
"hiiatso","h ḭ̀ ḭ̀ à tʃ ò","a shrub with glossy leaves and yellow flowers",n
"hiimei","h ḭ̀ ḭ́ m é i","old men",n
"hiimeji","h ḭ̀ ḭ́ m é dʒ ḭ̀ ḭ̀","old men",n
"hilɛ","h ḭ̀ l ɛ̀","dwelling",n
"hilɛ","h ḭ̀ l ɛ̀","goodness, convenience",n
"hilɛ","h ḭ̀ l ɛ̀","abstinence, abstaining from something",n
"hima","h ḭ́ m á̰","very early",adj
"hintihinti","h ì ǹ t í h ì ǹ t í","skirmishes, disturbances",n
"hiŋmei","h ḭ́ ! ŋm ɛ́ í","eye",n
"hinmei","h ḭ́ ! ŋm ɛ́ í","space, aperture, one space in mesh or net",n
"hinmɛifɔɔŋ","h ḭ́ ! ŋm ɛ́ í f ɔ̀ ɔ́ ŋ","with evil eyes, with wicked intention",adv
"hiŋmɛinaa","h ḭ́ ! ŋm ɛ́ í n à̰ à̰","edge of the eye",n
"hiŋmɛiŋshaa","h ḭ́ ! ŋm ɛ́ í ʃ à̰ à̰","being close-fisted, not lavish; miserliness",n
"hiŋmeiŋshalɔ","h ḭ́ ! ŋm ɛ́ í ʃ à̰ l ɔ̀","miser, stingy person",n
"hiŋmeisɛɛ","h ḭ́ ! ŋm ɛ́ í s ɛ̀ ɛ̀","area above the eye, eyelid",n
"hiŋmeitsuu","h ḭ́ ! ŋm ɛ́ í ʃ ù ù","anger",n
